img,rank,rating,numReviews,cost,name,type,address,business_id,categories
['www.Smashburger.com', '2', '4.0', '49', '11.0', 'Smashburger', '1335 S Alma School Rd', ' Ste 103', 'DV7ayUlg1YMJTcV6giVwHw', 'Burgers; Restaurants']
["www.Diana's Oyster Bar And Grill.com", '28', '3.0', '135', '12.4', "Diana's Oyster Bar And Grill", '7501 Woodbine Avenue', ' Unit 3', '5UNKDcEJC1FziV7uBczzfA', 'Wine Bars; Nightlife; American (Traditional); Seafood; Bars; Restaurants']
['www.Killer Shrimp.com', '31', '3.5', '278', '21.2', 'Killer Shrimp', '6605 S Las Vegas Blvd', ' Ste 145A', '0qPNeqLuKE88rKbIbSZDpg', 'Restaurants; American (New); Bars; Nightlife; Seafood']
['www.Satay Thai Bistro & Bar.com', '68', '4.0', '603', '16.9', 'Satay Thai Bistro & Bar', '3900 Paradise Rd', ' Ste N', 'D8a2usm9b-j89W9IrJ_Evw', 'Malaysian; Asian Fusion; Dance Clubs; Singaporean; Thai; Nightlife; Chinese; Restaurants']
['www.Fuddruckers.com', '35', '3.5', '211', '15.4', 'Fuddruckers', '4195 South Grand Canyon Dr', ' Ste 101', 'AL5YzikrmxwcBzBNLGO7Jw', 'American (Traditional); Burgers; Restaurants']
["www.Shula's Steak House.com", '76', '3.5', '208', '20.6', "Shula's Steak House", '5040 West Wild Horse Pass Blvd', ' Wild Horse Pass Hotel & Casino', 'KwMe8zC9UoMXqxKcPYm5xw', 'Restaurants; Seafood; American (Traditional); Steakhouses']
['www.Pika Japanese Express.com', '30', '4.0', '14', '14.6', 'Pika Japanese Express', '9107 S Tryon St', ' Ste J', 'OqJtHcr5AsyuIjd2ePqLzw', 'Japanese; Food; Restaurants']
['www.Bulldog Beer House.com', '90', '4.0', '3', '26.2', 'Bulldog Beer House', '8 Place du Commerce', ' Suite 100', 'HD15Bg9qFDeVQMjETJO6Uw', 'Sandwiches; Poutineries; Pubs; Fast Food; Bars; Restaurants; Steakhouses; Nightlife; Burgers']
['www.Noodle Bar.com', '39', '4.0', '397', '26.2', 'Noodle Bar', '114 W Adams St', ' Ste C-103', 'L6ZPG8lO1tMGmHimSjuEMg', 'Restaurants; Japanese; Noodles; Ramen; Italian']
['www.Tasty Kitchen.com', '19', '3.0', '29', '12.5', 'Tasty Kitchen', '1177 Central Parkway W', ' Unit 12', '-ilH1FPt0lbX22IoiFUngA', 'Restaurants; Asian Fusion; Chinese']
["www.Brar's-Trinity Common.com", '82', '3.0', '24', '10.7', "Brar's-Trinity Common", '140 Great Lakes Drive', ' Suite126', '9rti-kF-oQ7IOhUF3JYsRA', 'Event Planning & Services; Restaurants; Fast Food; Buffets; Vegetarian; Caterers; Indian']
["www.Brooksy's Bar & Grill.com", '80', '4.0', '102', '21.0', "Brooksy's Bar & Grill", '9295 W Flamingo Rd', ' Ste 100', 'BjPph9SbmEfox2vip326PQ', 'Local Flavor; Sports Bars; Event Planning & Services; Nightlife; American (Traditional); Bars; Restaurants; Caterers']
['www.Antique Mall of America.com', '36', '3.0', '67', '16.1', 'Antique Mall of America', '9151 Las Vegas Blvd S', ' Ste 344', 'bMchstbw4IPp19vpERj8cA', 'Antiques; Restaurants; Furniture Stores; Home & Garden; Shopping']
['www.Primavera Pizza.com', '63', '4.0', '59', '16.4', 'Primavera Pizza', '1319 Matthews Mint Hill Rd', ' Ste 106', 'xoisXoqK68W2euSKbj5ybw', 'Pizza; Restaurants; Italian']
['www.Presidio.com', '25', '3.0', '66', '13.8', 'Presidio', '2235 Village Walk Dr', ' Ste 141', 'xQWgzGkO72IDwaueB6mj5g', 'Restaurants; American (New)']
['www.Anime Ramen & Teriyaki.com', '16', '3.5', '226', '19.0', 'Anime Ramen & Teriyaki', '4355 Spring Mountain Rd', ' Ste 101', 'I6u-OhmI_IUltexEOSCKzg', 'Restaurants; Japanese; Cafes']
['www.Kara Mia.com', '22', '4.0', '32', '11.3', 'Kara Mia', '7690 Markham Road', ' Unit 6', 'Pg12K0aiPMz2FpmkzxQnaA', 'Restaurants; Italian; Halal']
["www.Rosati's Pizza.com", '22', '3.0', '60', '16.7', "Rosati's Pizza", '701 S Gregory St', ' Unit H', 'sjpsGKPABZDnABCv3wYtUQ', 'Restaurants; Event Planning & Services; Caterers; Pizza']
['www.Sushi 21.com', '98', '4.0', '718', '20.6', 'Sushi 21', '4965 W Tropicana Ave', ' Ste 102', 'xfzDtGxx6B4a27RAyah69w', 'Korean; Food; Breakfast & Brunch; Restaurants; Chinese; Sushi Bars; Japanese; Desserts']
['www.Em Cafe.com', '91', '3.5', '15', '26.0', 'Em Cafe', '5718', ' avenue du Parc', 'O2mEePJ50omKIQwb7szluw', 'Cafes; Restaurants']
['www.Fancy Kafana Restaurant and Bar.com', '73', '3.0', '6', '15.4', 'Fancy Kafana Restaurant and Bar', '4910 Tomken Road', ' Unit 3', 'EFH0ftB-X4vUGL-TFCZDmQ', 'Bars; Mediterranean; Nightlife; Restaurants; Canadian (New)']
["www.Mumma's Burritos.com", '22', '1.0', '4', '11.4', "Mumma's Burritos", '7070 St. Barbara Boulevard', ' Unit  64', 'CWswvAPvjTdN6_VJz0IPiA', 'Restaurants; Mexican']
["www.Jon's Pizza.com", '63', '4.0', '19', '18.4', "Jon's Pizza", '20 Douglas Woods Drive SE', ' Suite 20', 'LcZuvBi7PQpKvNe07vnJQw', 'Pizza; Salad; Food; Food Delivery Services; Restaurants; Chicken Wings']
['www.Marche Afghan.com', '85', '4.5', '3', '18.0', 'Marche Afghan', '1555 Boulevard Provencher', ' Local 105', 'Sjz4fgOsUaIHt5SxaPth_w', 'Food; Afghan; Restaurants; International Grocery']
["www.Danna's Caribbean Grill.com", '23', '4.5', '12', '25.4', "Danna's Caribbean Grill", '321 S Casino Center Blvd', ' Ste 130', 'BoofbNU85LCG3pm9vpzk1A', 'Caribbean; Cuban; Latin American; Asian Fusion; Restaurants']
['www.Taste Of Punjab.com', '76', '4.0', '13', '18.5', 'Taste Of Punjab', '8 Strathearn Ave', ' Ste 11', 'kKV5AUq5hdE-K7Z_pssgxQ', 'Restaurants; Indian']
['www.Pronto Pizza.com', '5', '1.0', '3', '15.6', 'Pronto Pizza', '3130 E Union Hills Dr', ' Ste 101', '5cFGfnrVgmK-jqQWlq1Xrg', 'Italian; Pizza; Restaurants; Food; Food Delivery Services']
['www.Carniceria Sonora.com', '67', '4.5', '21', '27.9', 'Carniceria Sonora', '3135 S 48th St', ' Ste 107', '19rzu0wtv24oe7ffxVmh_A', 'Restaurants; Food; Meat Shops; Specialty Food']
['www.Upper Crust Pizza Patio & Wine Bar.com', '67', '3.5', '415', '21.8', 'Upper Crust Pizza Patio & Wine Bar', '20235 N Cave Creek Rd', ' Ste 111', 'lwpQQflP1CGJPV7QLybzOg', 'Bars; Pizza; Sports Bars; Wine Bars; Beer; Wine & Spirits; Restaurants; Italian; Nightlife; Food']
['www.Pho On The Go.com', '33', '3.0', '4', '12.9', 'Pho On The Go', '3979 Jane Street', ' Unit 19A', 'Q7T6HAGKMIQwm2-dnWMWdA', 'Bubble Tea; Vietnamese; Restaurants; Thai; Food']
['www.Bucatini.com', '53', '3.0', '16', '29.4', 'Bucatini', '170 Bovaird Drive W', ' Unit 16', '_BqdMrCHW_x4fn2Mr8E0Ow', 'Restaurants; Italian']
["www.Blaze Fast-Fire'd Pizza.com", '27', '4.0', '244', '20.9', "Blaze Fast-Fire'd Pizza", '1750 Camden Rd', ' Ste 112', 'Rjkda__H64ILwIvaccVyLg', 'Restaurants; Salad; Gluten-Free; Pizza; Fast Food']
['www.Kabob Express.com', '92', '4.0', '19', '26.7', 'Kabob Express', '3255 Rutherford Rd', ' Unit 2', 'doZPo4wrbIl2tnA5nDFs5A', 'Restaurants; Halal; Indian; Afghan']
['www.Chipotle Mexican Grill.com', '25', '3.0', '41', '19.8', 'Chipotle Mexican Grill', '1335 S Alma School Rd', ' Ste 105', 'a9KwOmnTDB0tG720lOUn6w', 'Restaurants; Mexican; Fast Food']
['www.Oaxaca Sky Harbor.com', '20', '2.5', '16', '20.3', 'Oaxaca Sky Harbor', '3800 E Sky Harbor Blvd', ' Ste 4', 'v44bpuCu4vM4AmD0_2K1QQ', 'Mexican; Restaurants']
['www.Silver Star BBQ.com', '9', '3.5', '13', '19.6', 'Silver Star BBQ', '668 Silver Star Blvd', ' Unit 201', 'uhX3mfuapCkWqFJkPjrMZA', 'Restaurants; Chinese']
['www.Babystacks Cafe.com', '31', '4.0', '353', '11.7', 'Babystacks Cafe', '8090 Blue Diamond Rd', ' Ste 170', '6fz0hnNIVpLF5v2NqJfA9w', 'American (Traditional); Cafes; Filipino; Breakfast & Brunch; Restaurants']
['www.Sala Thai.com', '66', '4.0', '321', '13.9', 'Sala Thai', '10880 N 32nd St', ' Ste 29', '5DT2qxCkXxUKW7z_4kOXmA', 'Thai; Salad; Barbeque; Restaurants']
['www.Brioche Doree.com', '71', '3.5', '3', '12.9', 'Brioche Doree', '1 Place Villa Marie Montreal', '', 'TAKVTkrYdzj_46QNle_VZw', 'Food; Coffee & Tea; Sandwiches; Restaurants; Bakeries; Soup']
['www.Sugar Marmalade.com', '10', '3.0', '135', '16.4', 'Sugar Marmalade', '780 Burnhamthorpe Road W', ' Unit 2A', 'NKHvmp19c6wrm0dZXcLtmQ', 'Imported Food; Coffee & Tea; Restaurants; Ethnic Food; Chinese; Specialty Food; Taiwanese; Desserts; Food']
['www.Subway.com', '43', '3.5', '3', '24.0', 'Subway', '4 Northmount Village', ' 728 Northmount Dr NW', 'ktej3XoHhTQdBQ_BTkFYRw', 'Fast Food; Restaurants; Sandwiches']
['www.Maui Rose Hawaiian BBQ.com', '49', '4.0', '179', '12.3', 'Maui Rose Hawaiian BBQ', '2600 W Sahara Ave', ' Ste 101', 'yGqvmPtlFZMPhLBlNQyggg', 'Japanese; Hawaiian; Korean; Restaurants']
['www.Raw Bar.com', '18', '4.0', '49', '16.9', 'Raw Bar', 'Hotel Arts', ' 119 12th Avenue SW', 'sdvvAP9eQSiU8DDa5oxSGA', 'Pan Asian; Cocktail Bars; Bars; Event Planning & Services; Canadian (New); Shopping; Vietnamese; Asian Fusion; American (New); Restaurants; Nightlife; Hotels; Hotels & Travel']
['www.Bar Louie.com', '74', '3.5', '19', '13.1', 'Bar Louie', '6605 Las Vegas Blvd S', ' Ste N', 'hDzUXPiU85z0YujIIEy06w', 'Restaurants; American (Traditional)']
['www.Pizzaville.com', '19', '3.5', '3', '18.3', 'Pizzaville', '1448 Lawrence Avenue E', ' Unit  8', '966LV5im69zbQANGw-X13w', 'Food Delivery Services; Food; Restaurants; Pizza']
['www.Fiesta Maya.com', '17', '3.5', '87', '21.9', 'Fiesta Maya', '3507 David Cox Rd', ' Ste B', 'PpyM9QsDbpx4mOaUeOll4w', 'Restaurants; Mexican']
['www.Fuel to Fit.com', '88', '5.0', '7', '21.3', 'Fuel to Fit', '7520 East 2nd St', ' Ste 4B', 'Ar7lMMYZIo1ND3AUzhW-Gw', 'Restaurants; Personal Chefs; Vegan; Food; Event Planning & Services; Food Delivery Services; Caterers; Health Markets; Specialty Food']
['www.Left Seat Restaurant & Lounge.com', '77', '3.5', '5', '17.4', 'Left Seat Restaurant & Lounge', '2633 E Air Ln', ' Gate 108', 'ECVjFbvnzXs2LV7u3wi0vw', 'Event Planning & Services; Restaurants; American (Traditional); Caterers']
['www.The Flame Steakhouse.com', '37', '3.5', '80', '22.0', 'The Flame Steakhouse', 'El Cortez Hotel and Casino', ' 600 Fremont St', 'ShUREGiU1IjHuPYq4jVvng', 'Restaurants; Steakhouses']
['www.Starbucks.com', '51', '3.0', '115', '17.9', 'Starbucks', '661 Marks Street', ' #A', '0wr58lAX4e_UX0CZfeEoKA', 'Restaurants; Food; Coffee & Tea; Cafes']
['www.Gogo Poke LV.com', '67', '4.5', '74', '10.9', 'Gogo Poke LV', '3200 S Las Vegas Blvd', ' Ste K1850', 'U4ncU-YfIipnTetJDZLGlw', 'Japanese; Poke; Restaurants; Food; Hawaiian']
['www.Einstein Bros Bagels.com', '51', '2.5', '37', '20.7', 'Einstein Bros Bagels', '4304 W Bell Rd', ' Ste B', 'eVNio5bnzrLPuebbgnKVzw', 'Breakfast & Brunch; Coffee & Tea; Food; Bagels; Restaurants; Delis']
['www.Caffe Della Posta.com', '30', '3.5', '3', '21.0', 'Caffe Della Posta', '361', ' rue Bernard Ouest', 'cbBq5cOfPurfwPIcJLGY4A', 'Restaurants; Italian; Breakfast & Brunch']
['www.Duke Dragon.com', '48', '3.0', '12', '22.9', 'Duke Dragon', '1855 Dundas Street E', ' Unit 3', 'eZw3cZVQzVEdzsAzPswryg', 'Specialty Food; Indian; Chinese; Asian Fusion; Restaurants; Food; Ethnic Food; Thai']
['www.La Popessa.com', '28', '3.0', '7', '11.6', 'La Popessa', '3801', ' Rue Saint-Denis', 'jpM72bMpR07ExhrZ9omM1A', 'Restaurants; Italian']
['www.Pita Basket.com', '76', '4.0', '4', '22.3', 'Pita Basket', '100 Marina Drive', ' Suite 406', '28EaykhBFPDwJ5KFxAjQiQ', 'Restaurants; Lebanese; Middle Eastern']
["www.Scoglio's Green Tree.com", '48', '3.5', '39', '24.5', "Scoglio's Green Tree", '661 Andersen Dr', ' Bldg 7', '48jrpdXh98gzP5CxPwQyvw', 'Seafood; Restaurants; Italian; Sandwiches']
['www.Brooklyn Bowl.com', '6', '3.5', '585', '22.9', 'Brooklyn Bowl', '3545 Las Vegas Blvd S', ' Ste 22', 'BslEhCyzaQPfpHtDogb4hQ', 'Nightlife; Arts & Entertainment; Active Life; Music Venues; Bowling; Restaurants; American (New); American (Traditional)']
['www.Little Sicily.com', '33', '4.5', '161', '14.3', 'Little Sicily', '18795 N Reems Rd', ' Ste 112', 'j6bsyQv1QLT1evlCq9_1IA', 'Sandwiches; Restaurants; Pizza; Italian']
['www.Yuga East Indian Take Out & Sweet House.com', '24', '3.0', '6', '20.4', 'Yuga East Indian Take Out & Sweet House', '8560 8A Avenue SW', ' Suite 120', 's3a9afDP60-y7LsJcBpxVQ', 'Ethnic Food; Food; Specialty Food; Restaurants; Imported Food; Indian']
['www.Tangerine Asian Cuisine.com', '93', '3.5', '88', '27.8', 'Tangerine Asian Cuisine', '7690 Markham Road', ' Unit 4C', 'VVUL1lzBOipXJlOG1wURMg', 'Restaurants; Chinese']
['www.New York Bagel N Bakery.com', '41', '5.0', '35', '23.6', 'New York Bagel N Bakery', '840 S Rancho Dr', ' Ste 16', 'Sg2AKa2X31UCmc1SmsrNUw', 'Italian; Bakeries; Bagels; Restaurants; Delis; Food']
['www.Spaghetty Western.com', '83', '4.0', '653', '15.4', 'Spaghetty Western', '10690 Southern Highlands Pkwy', ' Ste 103', '4VkLiFoIEjTTpbCRgxjnCQ', 'Italian; Delis; Restaurants; Nightlife; Bars']
["www.Salsarita's Fresh Mexican Grill.com", '41', '2.5', '9', '28.8', "Salsarita's Fresh Mexican Grill", '5920 Highland Shoppes Dr', ' Unit 105', 'kG6znMX9VLGHaLmV5e84mQ', 'Restaurants; New Mexican Cuisine']
['www.New York Pizza & Pasta.com', '88', '4.0', '274', '28.5', 'New York Pizza & Pasta', '2400 S Jones Blvd', ' Ste 13', 'HUWLnKD5LSZY134amUO2Rg', 'Restaurants; Pizza; Italian']
['www.Pearl City.com', '98', '3.0', '4', '29.6', 'Pearl City', '4664 Yonge Street', ' Unit 13', 'wTMuxPmQtSALOoQiNq6dnw', 'Restaurants; Chinese']
['www.Jamaica House Jerk.com', '64', '4.5', '7', '20.3', 'Jamaica House Jerk', '145 Kennedy Road', ' Unit 23', 'GbHeI94702NNpIHiVsT_dg', 'Caribbean; Restaurants']
['www.Red Plate.com', '56', '5.0', '4', '20.6', 'Red Plate', '3708 S Las Vegas Blvd', ' Level 3', 'Oz1Ci9y2MnwYyAjVsoZg5Q', 'Restaurants; Chinese']
['www.Iron Rose Tea Gallery.com', '13', '4.0', '31', '14.2', 'Iron Rose Tea Gallery', '228 Queens Quay W', ' Suite 9', 'ncp05QXrDbNfDfvakM21xw', 'Restaurants; Coffee & Tea; Food; Cafes']
['www.Honey Baked Ham Company.com', '45', '4.0', '9', '12.2', 'Honey Baked Ham Company', '2975 E. Ocotillo Road', ' #5', 'fnAYXsEO0ReJeL0ZTU7dyA', 'Meat Shops; Specialty Food; Food; Sandwiches; Delis; Restaurants']
["www.Mimita's Cuban Cafe.com", '69', '4.0', '138', '19.9', "Mimita's Cuban Cafe", '1950 N Arizona Ave', ' Ste 8', 'BrtjhRqnwoirhbeXTvs26g', 'Restaurants; Cafes; Food; Cuban']
['www.Stella 59.com', '9', '3.5', '36', '10.1', 'Stella 59', '5940 W Union Hills Dr', ' Bldg E100', '6cf70OiTGqhn5JtHV4Y0bQ', 'Italian; Food; Restaurants']
['www.Bourbon Street Grill.com', '22', '3.0', '4', '26.5', 'Bourbon Street Grill', '1 Promenade Circle', ' Unit F112', 'eIkB6caIQ8g4OIN1mSsCHw', 'Restaurants; Food Court; Comfort Food; American (Traditional)']
['www.Moon River Thai Bistro.com', '90', '4.5', '12', '23.2', 'Moon River Thai Bistro', '9211 N Tryon', ' Ste 1', 'A9FbXr-WzeMfzUQL_QkHkw', 'Thai; Restaurants']
['www.Popeyes Louisiana Kitchen.com', '38', '2.0', '9', '15.2', 'Popeyes Louisiana Kitchen', '1525 Dundas Street E', ' Unit 4', 'GlAWggZLTd2uawIElFT6MQ', 'Chicken Wings; Fast Food; Cajun/Creole; Restaurants']
['www.Made Foods.com', '55', '2.5', '5', '25.4', 'Made Foods', '20 Westpark Link SW', ' Unit 120', 'cSLf78pjkCIy0tQdQs089Q', 'Gluten-Free; Restaurants; Health Markets; Specialty Food; Food']
['www.Rossini Restaurant.com', '9', '3.0', '23', '26.2', 'Rossini Restaurant', '1988 Avenue Road', ' 2nd Floor', '4qSb9hR5F4D_dq31FJVj8w', 'Restaurants; Pizza; Italian']
['www.Tropical Smoothie Cafe.com', '38', '4.0', '24', '22.2', 'Tropical Smoothie Cafe', '2435 West Highway 160', ' Suite 104', 'qBZGW8GM7mPuYxQ5lhl_eA', 'Sandwiches; Restaurants; Juice Bars & Smoothies; Food; Fast Food; Cafes']
['www.Pizza Hut.com', '89', '1.0', '3', '23.1', 'Pizza Hut', '2609 South New Hope Rd', ' Ste 2', '-pTPNlupsIvfgZ3lZXIyBw', 'Restaurants; Pizza; Italian; Chicken Wings']
['www.Juice Bar.com', '98', '4.0', '46', '12.2', 'Juice Bar', '4325 Park Rd', ' Ste 308', 'PqnGRNZ8E587iEasyknWRw', 'Gluten-Free; Food; Vegetarian; Live/Raw Food; Salad; Juice Bars & Smoothies; Restaurants']
['www.Houston Avenue Bar & Grill.com', '3', '2.5', '11', '23.4', 'Houston Avenue Bar & Grill', 'Montreal Airport', ' 1001 Square Victoria', '8dE82awVYSDn0OuU8AYmSw', 'Nightlife; Bars; Restaurants; American (Traditional); Canadian (New)']
['www.Fresh Cup Bubble Tea.com', '4', '5.0', '5', '24.9', 'Fresh Cup Bubble Tea', '3046 Don Mills Road', ' Unit 20', 'aeEVWgcUf1-f46Dk-EzgTQ', 'Restaurants; Desserts; Food; Chinese']
['www.Mandarin Chef.com', '1', '3.5', '47', '24.3', 'Mandarin Chef', '4902 S Val Vista Dr', ' Ste 111', '_XmJ3Y-yGxG2BENWBnYWVQ', 'Chinese; Restaurants']
["www.Portofino's Italian Restaurant & Pizzeria.com", '58', '4.0', '157', '25.3', "Portofino's Italian Restaurant & Pizzeria", '3124 Eastway Dr', ' Ste 510', 'eQo4kIwIWJbAnfXYl3k5BA', 'Italian; Restaurants; Pizza']
['www.Xaviers Casa Reynoso.com', '68', '3.5', '67', '24.4', 'Xaviers Casa Reynoso', '5110 E Southern Ave', ' Ste 104', 'JMQDqoJHyCCguklrhPQEPw', 'Restaurants; Mexican']
['www.American Deli.com', '65', '3.0', '9', '13.6', 'American Deli', '7323 E Independence Blvd', ' Ste 25', 'ED-8gDGV4qteencl0Y_pKQ', 'Burgers; Restaurants; Delis; Sandwiches']
['www.Italian Brothers Pizzaria.com', '4', '3.0', '5', '24.3', 'Italian Brothers Pizzaria', '13000 W Indian School Rd', ' Ste A-6', 'g4wrw1gNCVrdaU5cRRQEbA', 'Pizza; Restaurants']
['www.Slice of Vegas.com', '65', '4.0', '655', '29.2', 'Slice of Vegas', '3930 Las Vegas Blvd S', ' Ste 120', 'lKq4Qsz13FDcAVgp49uukQ', 'Restaurants; Food; Pizza; Beer; Wine & Spirits; Vegan; Italian; Bars; Nightlife']
['www.Bone Haus Brewery.com', '24', '4.5', '14', '16.6', 'Bone Haus Brewery', '14825 E Shea Blvd', ' Ste 101', 'mX-JBn5pPhGzEaNoTtEdhg', 'Restaurants; Brewpubs; Food; Beer Bar; Breweries; American (New); Bars; Nightlife']
['www.Jalsa Indian Fast Food.com', '3', '3.0', '6', '18.3', 'Jalsa Indian Fast Food', '4 McLaughlin Road S', ' Unit 11', '9-yRTZGbhNwvDhxRKqZmtQ', 'Restaurants; Pizza; Indian; Fast Food']
['www.Zoes Kitchen.com', '21', '4.0', '19', '22.1', 'Zoes Kitchen', '4355 East Indian School Rd', ' Suite 170', 'RemVo5yYDk57dKdZwXMyVg', 'Mediterranean; Salad; Steakhouses; Greek; Restaurants; Sandwiches; Kebab']
['www.China Bowl Express.com', '74', '4.5', '15', '22.3', 'China Bowl Express', '2712 Freedom Dr', ' Ste A', '0MWdg8aiQgcaYdwsko_doA', 'Chinese; Restaurants']
['www.Pieology Pizzeria.com', '8', '4.0', '384', '23.7', 'Pieology Pizzeria', '10965 Lavender Hills Dr', ' Ste 130', 'F0lI9okn4pzmN_iq5UqF7w', 'Pizza; Restaurants; Gluten-Free']
['www.Ka Wor Yuen BBQ.com', '64', '2.5', '3', '23.9', 'Ka Wor Yuen BBQ', '3280 Midland Ave', ' Unit 9', 'pFH-bp5ioXyEkA9W6sLUzw', 'Restaurants; Barbeque; Chinese']
['www.Pho on 7.com', '48', '2.0', '18', '15.4', 'Pho on 7', '3621 Highway 7 E', ' Unit 111', 'mljVLg3inB8h2L6wKC-szQ', 'Restaurants; Vietnamese']
['www.Al-basha Mediterranean Grill & Hookah.com', '71', '4.5', '46', '12.3', 'Al-basha Mediterranean Grill & Hookah', '3145 N Sharon Amity Rd', ' Ste A', 'fPmPROBqVT8-D-aTc6VBEQ', 'Juice Bars & Smoothies; Restaurants; Hookah Bars; Falafel; Arts & Entertainment; Food; Mediterranean; Bars; Nightlife']
['www.Pho Chandler.com', '43', '4.5', '485', '19.3', 'Pho Chandler', '4055 S Arizona Ave', ' Ste 8', 'U4OLUFb9VxMmpMXm1ZF-cQ', 'Chinese; Vietnamese; Restaurants; Noodles']
['www.Bar Freddo Caffe.com', '15', '4.0', '12', '19.0', 'Bar Freddo Caffe', 'Sherway Gardens', ' 25 The W Mall', '40AZvMTzJ6jmjw9-H2H6hw', 'Italian; Desserts; Restaurants; Food; Beer; Wine & Spirits']
['www.Champion Doner.com', '69', '4.0', '18', '20.6', 'Champion Doner', '2810 Major Mackenzie Road', ' Unit 25', '6wXD9cW89-LiWpllt8tICg', 'Restaurants; Modern European; Mediterranean; Kebab; Middle Eastern']
['www.Las Cazuelas.com', '68', '4.5', '367', '13.6', 'Las Cazuelas', '9711 S Eastern Ave', ' Ste H-8', '6qKjl6xJQzLb9ka-QbTudA', 'Mexican; Restaurants']
["www.Auntie Anne's.com", '79', '3.5', '5', '13.1', "Auntie Anne's", '8111 Concord Mills Blvd', ' Ste 730', 'wicakxIUAcTNdq6PjsqjFA', 'Pretzels; Food; Bakeries; Fast Food; Restaurants']
['www.Soho KTV.com', '14', '2.5', '3', '10.8', 'Soho KTV', '505 Highway 7 E', ' Unit 80', 'Dr_ArYMOEDsv667e-fJa6g', 'Bars; Karaoke; Nightlife; Restaurants; Chinese']
['www.Sushi Way.com', '1', '4.5', '907', '24.3', 'Sushi Way', '3900 Paradise Rd', ' Ste B', 'JJAwT9R6Fp2yyWHtWFA8uQ', 'Sushi Bars; Restaurants; Asian Fusion; Japanese; Izakaya; Salad']
["www.Max's Restaurant.com", '52', '3.0', '122', '27.2', "Max's Restaurant", '1520 Steeles Avenue W', ' Unit 121', 'RdwHiTJzpCU4Q8pgsJhiKg', 'Specialty Food; Restaurants; Filipino; Asian Fusion; Food; Chicken Wings; Ethnic Food; Canadian (New)']
['www.Bandito Latin Kitchen & Cantina.com', '19', '4.5', '362', '19.0', 'Bandito Latin Kitchen & Cantina', '325 Hughes Center Dr', ' Ste 100', 'EjzMHfwqAmj7BgdzQjquRQ', 'Tacos; Bars; Latin American; Restaurants; Cocktail Bars; Nightlife; Mexican']
['www.Amigos Tacos.com', '75', '3.0', '8', '12.2', 'Amigos Tacos', '6435 S Rainbow Blvd', ' Ste 104', 'zHs5jZqZJBBt-JizAKktpA', 'Restaurants; Mexican']
['www.Ay-Chung Noodle.com', '82', '3.5', '39', '17.8', 'Ay-Chung Noodle', '5115 W Spring Mountain Rd', ' Ste 103', 'sDXuFZjYR3FJgJ74MtecVw', 'Restaurants; Taiwanese']
['www.Subway.com', '71', '2.0', '3', '19.7', 'Subway', '9570 McCowan Road', ' Unit 7', 'XZPaPZUk-WSTPvN20svsCg', 'Fast Food; Restaurants; Sandwiches']
['www.OPA! of Greece Eagles Landing.com', '52', '2.0', '15', '21.5', 'OPA! of Greece Eagles Landing', '1450 Major Mackenzie Drive', ' Unit M6', '_So67Ne0t4vNQlbN_C7GyA', 'Greek; Restaurants; Fast Food']
['www.Hwy 55 Burgers Shakes & Fries.com', '64', '2.5', '35', '28.0', 'Hwy 55 Burgers Shakes & Fries', '6640 Old Monroe Rd', ' Ste E', 'mcSGapF8o3gZqJJzncBRkQ', 'American (Traditional); Restaurants; Burgers; Food; Cheesesteaks; Ice Cream & Frozen Yogurt']
['www.Saigon Royal.com', '77', '4.0', '29', '13.0', 'Saigon Royal', '20 Douglas Woods Drive Southeast', ' Suite 16', 'ok9aqOA69H4XbF18ekAm7w', 'Vietnamese; Restaurants']
['www.My Wine Cellar.com', '82', '4.0', '212', '20.0', 'My Wine Cellar', '5030 E Warner Rd', ' Ste 2', '-v8Z3mdbbPs1ljLziHr2DA', 'Tapas/Small Plates; Restaurants; Beer; Wine & Spirits; Wine Bars; Breakfast & Brunch; Gastropubs; Bars; Food; Nightlife']
["www.Zak's Chocolate.com", '34', '5.0', '48', '29.9', "Zak's Chocolate", '6990 E Shea Blvd', ' Ste 116', 'B9rn4K_nDnNiIUF-6_0-qA', 'Chocolatiers & Shops; Desserts; Cafes; Organic Stores; Shopping; Candy Stores; Specialty Food; Flowers & Gifts; Food; Gift Shops; Restaurants']
['www.Panda Express.com', '86', '3.0', '31', '20.5', 'Panda Express', '6475 N Decatur Blvd', ' Ste 100', 'K0FtmxCgqJEbDNCyXyMX_w', 'Fast Food; Chinese; Restaurants']
["www.Piper's Pub.com", '41', '2.5', '15', '27.6', "Piper's Pub", 'The Fairmont Royal York', ' 100 Front Street W', '3XD9zBYx5ODqYFf1krf09A', 'Nightlife; Beer; Wine & Spirits; Bars; Gastropubs; Restaurants; Food']
['www.Robertos Taco Shop.com', '97', '3.5', '77', '27.6', 'Robertos Taco Shop', '2240 W Horizon Ridge Pkwy', ' Ste 140', 'EgilPuvZVfxoHd3F3XFs6A', 'Mexican; Fast Food; Restaurants']
